U_68363	UBA2348	GB_GCA_002344575.1
U_70849	UBA3887	GB_GCA_002391925.1
U_69977	UBA9498	GB_GCA_003541735.1
U_67835	UBA2038	GB_GCA_002333375.1
U_76426	UBA7075	GB_GCA_002493635.1
U_69530	UBA9326	GB_GCA_003503695.1
U_73190	UBA5126	GB_GCA_002414205.1
U_73968	UBA5590	GB_GCA_002425085.1
U_66698	UBA72	GB_GCA_002509405.1
U_75542	UBA11628	GB_GCA_003513825.1
U_69224	UBA2917	GB_GCA_002349785.1
U_69567	UBA9347	
U_70777	UBA9830	
U_71857	UBA10320	GB_GCA_003455235.1
U_74058	UBA5637	GB_GCA_002421305.1
U_76916	UBA12142	GB_GCA_003507445.1
U_68214	UBA2254	GB_GCA_002348065.1
U_73339	UBA5209	GB_GCA_002412645.1
U_66708	UBA1377	GB_GCA_002305495.1
U_74659	UBA11336	GB_GCA_003446225.1
U_76419	UBA11934	GB_GCA_003449695.1
U_72694	UBA4918	GB_GCA_002398025.1
U_68066	UBA139	GB_GCA_002495305.1
U_73541	UBA5326	GB_GCA_002408205.1
U_66441	UBA1207	GB_GCA_002309975.1
U_67451	UBA1827	GB_GCA_002339065.1
U_70460	UBA3640	GB_GCA_002373565.1
U_76872	UBA12100	GB_GCA_003457415.1
U_67595	UBA1899	GB_GCA_002337695.1
U_73808	UBA5491	GB_GCA_002427085.1
U_74915	UBA6171	GB_GCA_002422985.1
U_69446	UBA3077	GB_GCA_002366685.1
U_68839	UBA2636	GB_GCA_002359775.1
U_73574	UBA10974	
U_73623	UBA5374	GB_GCA_002409805.1
U_69842	UBA3322	GB_GCA_002361785.1
U_77617	UBA7791	GB_GCA_002480755.1
U_70907	UBA3933	GB_GCA_002385805.1
U_66600	UBA1314	GB_GCA_002307095.1
U_74773	UBA11368	GB_GCA_003501785.1
U_71831	UBA10315	GB_GCA_003454275.1
U_72452	UBA4785	GB_GCA_002403025.1
U_77688	UBA7829	GB_GCA_002500365.1
U_70412	UBA3608	GB_GCA_002375445.1
U_65814	UBA835	GB_GCA_002296085.1
U_72242	UBA4658	GB_GCA_002405485.1
U_77793	UBA12463	GB_GCA_003488815.1
U_76990	UBA7368	GB_GCA_002469915.1
U_70570	UBA9750	GB_GCA_003508215.1
U_73854	UBA11032	GB_GCA_003514225.1
U_70676	UBA9792	GB_GCA_003520145.1
U_77325	UBA12282	GB_GCA_003486665.1
U_66053	UBA992	GB_GCA_002292005.1
U_75148	UBA11476	GB_GCA_003538955.1
U_67377	UBA1779	GB_GCA_002314565.1
U_72798	UBA4976	GB_GCA_002398595.1
U_76299	UBA6983	GB_GCA_002450025.1
U_67948	UBA8839	
U_65983	UBA941	GB_GCA_002293365.1
U_77637	UBA7805	GB_GCA_002480485.1
U_69438	UBA3071	GB_GCA_002366755.1
U_68070	UBA2164	GB_GCA_002328125.1
U_76020	UBA6808	GB_GCA_002452695.1
U_71194	UBA9971	GB_GCA_003499955.1
U_77604	UBA7779	GB_GCA_002481045.1
U_71192	UBA9969	
U_77392	UBA12300	GB_GCA_003448735.1
U_73142	UBA10822	GB_GCA_003530415.1
U_74851	UBA473	GB_GCA_002509495.1
U_66498	UBA1260	GB_GCA_002308155.1
U_67708	UBA1972	GB_GCA_002336005.1
U_74109	UBA5668	GB_GCA_002420725.1
U_75194	UBA11520	GB_GCA_003516805.1
U_74495	UBA460	GB_GCA_002505645.1
U_66733	UBA1397	GB_GCA_002305205.1
U_73748	UBA11004	GB_GCA_003500395.1
U_74251	UBA5746	GB_GCA_002427655.1
U_75863	UBA6730	GB_GCA_002454035.1
U_66515	UBA1270	GB_GCA_002308855.1
U_77552	UBA7732	GB_GCA_002481945.1
U_72633	UBA10565	
U_76484	UBA7128	GB_GCA_002492185.1
U_76491	UBA11941	GB_GCA_003503955.1
U_72790	UBA4972	GB_GCA_002397205.1
U_67856	UBA8793	GB_GCA_003513665.1
U_72209	UBA4635	GB_GCA_002405925.1
U_73559	UBA5336	GB_GCA_002408125.1
U_68809	UBA2615	GB_GCA_002339585.1
U_76085	UBA6845	GB_GCA_002449395.1
U_72698	UBA320	GB_GCA_002509575.1
U_74948	UBA6194	GB_GCA_002422685.1
U_71721	UBA10273	GB_GCA_003446295.1
U_77232	UBA7503	GB_GCA_002477055.1
U_71015	UBA4003	GB_GCA_002384815.1
U_76600	UBA11960	GB_GCA_003488925.1
U_72871	UBA10636	
U_72675	UBA4906	GB_GCA_002398945.1
U_75541	UBA11627	
U_76938	UBA12164	GB_GCA_003510325.1
U_76807	UBA12035	GB_GCA_003504675.1
U_69295	UBA2968	GB_GCA_002348785.1
U_69501	UBA9313	GB_GCA_003527625.1
U_72508	UBA286	GB_GCA_002501965.1
U_75630	UBA11656	GB_GCA_003449755.1
U_67462	UBA8637	GB_GCA_003532095.1
U_71722	UBA4320	GB_GCA_002394565.1
U_69227	UBA2918	GB_GCA_002349865.1
U_67448	UBA1825	GB_GCA_002338945.1
U_72624	UBA308	GB_GCA_002509465.1
U_65851	UBA8088	GB_GCA_003487445.1
U_74231	UBA5730	GB_GCA_002419465.1
U_77567	UBA7747	GB_GCA_002481635.1
U_74140	UBA11139	
U_74239	UBA5736	GB_GCA_002419375.1
U_67772	UBA8758	GB_GCA_003507175.1
U_72769	UBA4959	GB_GCA_002397345.1
U_66374	UBA8269	GB_GCA_003513295.1
U_66631	UBA1324	GB_GCA_002306905.1
U_65996	UBA950	GB_GCA_002293225.1
U_66542	UBA8326	GB_GCA_003523905.1
U_77974	UBA7900	GB_GCA_002499995.1
U_69341	UBA3000	GB_GCA_002347005.1
U_68290	UBA2299	GB_GCA_002345665.1
U_72970	UBA10695	GB_GCA_003531135.1
U_71150	UBA4079	GB_GCA_002382645.1
U_68868	UBA9157	GB_GCA_003452775.1
U_77065	UBA579	GB_GCA_002497625.1
U_68127	UBA2201	GB_GCA_002327305.1
U_73009	UBA10725	GB_GCA_003517125.1
U_77464	UBA7668	GB_GCA_002483205.1
U_72189	UBA4616	GB_GCA_002386525.1
U_65898	UBA8105	
U_67556	UBA8680	GB_GCA_003521815.1
U_72545	UBA4836	GB_GCA_002400165.1
U_75021	UBA6255	GB_GCA_002441205.1
U_77338	UBA7588	GB_GCA_002478945.1
U_65960	UBA923	GB_GCA_002293765.1
U_74503	UBA5922	GB_GCA_002431745.1
U_76163	UBA11851	
U_77517	UBA12340	GB_GCA_003534175.1
U_70306	UBA9665	
U_71631	UBA4251	GB_GCA_002395325.1
U_74069	UBA5646	GB_GCA_002421185.1
U_68656	UBA2546	GB_GCA_002340895.1
U_68807	UBA2614	GB_GCA_002339205.1
U_74287	UBA5774	GB_GCA_002418625.1
U_77812	UBA12482	GB_GCA_003445795.1
U_66969	UBA1537	GB_GCA_002323235.1
U_75637	UBA6604	GB_GCA_002433425.1
U_67634	UBA1925	GB_GCA_002337235.1
U_72972	UBA10697	
U_74810	UBA6086	GB_GCA_002436005.1
U_67770	UBA8757	GB_GCA_003507095.1
U_73491	UBA5293	GB_GCA_002410425.1
U_66569	UBA1289	GB_GCA_002307935.1
U_69407	UBA3047	GB_GCA_002367115.1
U_68803	UBA2612	GB_GCA_002339645.1
U_67007	UBA1568	GB_GCA_002322415.1
U_72163	UBA4609	GB_GCA_002386585.1
U_76535	UBA7168	GB_GCA_002491395.1
U_67910	UBA2086	GB_GCA_002331885.1
U_67423	UBA1807	GB_GCA_002314405.1
U_72069	UBA10390	GB_GCA_003529235.1
U_68711	UBA2579	GB_GCA_002339465.1
U_74430	UBA11226	
U_72429	UBA274	GB_GCA_002506145.1
U_77271	UBA7536	GB_GCA_002478185.1
U_66768	UBA79	GB_GCA_002505025.1
U_76002	UBA6795	GB_GCA_002452895.1
U_75377	UBA6456	GB_GCA_002437005.1
U_72543	UBA292	GB_GCA_002495585.1
U_72565	UBA4845	GB_GCA_002399975.1
U_73827	UBA11025	GB_GCA_003511405.1
U_76493	UBA7135	GB_GCA_002492075.1
U_65845	UBA8084	GB_GCA_003447035.1
U_73485	UBA372	GB_GCA_002507035.1
U_70977	UBA9880	GB_GCA_003491805.1
U_76620	UBA7228	GB_GCA_002473345.1
U_68247	UBA8947	GB_GCA_003457075.1
U_68305	UBA8965	
U_73971	UBA11072	GB_GCA_003523425.1
U_67733	UBA1984	GB_GCA_002335965.1
U_72731	UBA4935	GB_GCA_002397685.1
U_76848	UBA12076	GB_GCA_003452455.1
U_65556	UBA686	GB_GCA_002298285.1
U_68759	UBA9115	GB_GCA_003526845.1
U_74421	UBA5865	GB_GCA_002432145.1
U_75165	UBA11491	GB_GCA_003524185.1
U_74777	UBA11372	GB_GCA_003486675.1
U_74098	UBA11124	GB_GCA_003456375.1
U_73256	UBA5165	GB_GCA_002413535.1
U_68637	UBA9055	GB_GCA_003525805.1
U_71957	UBA261	GB_GCA_002506015.1
U_74780	UBA11374	
U_68700	UBA2569	GB_GCA_002339955.1
U_66696	UBA1366	GB_GCA_002306005.1
U_68438	UBA2406	GB_GCA_002343705.1
U_66901	UBA1505	GB_GCA_002324005.1
U_77878	UBA12514	GB_GCA_003546925.1
U_70982	UBA3989	GB_GCA_002384445.1
U_71839	UBA4393	GB_GCA_002389885.1
U_74280	UBA11186	
U_74880	UBA6142	GB_GCA_002423905.1
U_77297	UBA7556	GB_GCA_002479115.1
U_74542	UBA11258	GB_GCA_003445965.1
U_67338	UBA1742	GB_GCA_002314935.1
U_70575	UBA9754	
U_66653	UBA8370	GB_GCA_003455435.1
U_76832	UBA12060	
U_77763	UBA12433	GB_GCA_003511165.1
U_65908	UBA8107	GB_GCA_003545625.1
U_75594	UBA6580	GB_GCA_002433895.1
U_68135	UBA2206	GB_GCA_002328565.1
U_76879	UBA12107	GB_GCA_003455975.1
U_70020	UBA3402	GB_GCA_002358555.1
U_71300	UBA10052	
U_75539	UBA11625	GB_GCA_003510295.1
U_75820	UBA11725	GB_GCA_003538435.1
U_76013	UBA6801	GB_GCA_002452315.1
U_77558	UBA7738	GB_GCA_002481825.1
U_69640	UBA3181	GB_GCA_002364165.1
U_71773	UBA10291	
U_65940	UBA8120	
U_66040	UBA983	GB_GCA_002292215.1
U_65651	UBA742	GB_GCA_002298615.1
U_69838	UBA3320	GB_GCA_002361175.1
U_69693	UBA3218	GB_GCA_002363125.1
U_72997	UBA10715	GB_GCA_003513765.1
U_73581	UBA5348	GB_GCA_002411005.1
U_76197	UBA6920	GB_GCA_002448875.1
U_72765	UBA4955	GB_GCA_002398695.1
U_73108	UBA10809	GB_GCA_003520945.1
U_69694	UBA9391	
U_71252	UBA10029	GB_GCA_003522005.1
U_71558	UBA4203	GB_GCA_002381445.1
U_71204	UBA9981	GB_GCA_003489545.1
U_67624	UBA1921	GB_GCA_002337315.1
U_74338	UBA11207	
U_72362	UBA4730	GB_GCA_002404155.1
U_73629	UBA5378	GB_GCA_002407785.1
U_69956	UBA3388	GB_GCA_002358855.1
U_66315	UBA8243	GB_GCA_003506775.1
U_77721	UBA12399	GB_GCA_003518965.1
U_67689	UBA8731	
U_76364	UBA7027	GB_GCA_002494135.1
U_65620	UBA14	GB_GCA_002501815.1
U_70673	UBA9790	GB_GCA_003520105.1
U_77229	UBA7500	GB_GCA_002478435.1
U_69364	UBA9275	GB_GCA_003545235.1
U_75970	UBA11786	GB_GCA_003526265.1
U_66627	UBA66	GB_GCA_002496205.1
U_73460	UBA368	GB_GCA_002509045.1
U_73065	UBA10781	GB_GCA_003449625.1
U_66018	UBA8138	GB_GCA_003509325.1
U_76143	UBA6888	GB_GCA_002449065.1
U_77802	UBA12472	GB_GCA_003484695.1
U_68037	UBA2142	GB_GCA_002328945.1
U_67309	UBA1715	GB_GCA_002317135.1
U_72103	UBA262	GB_GCA_002504005.1
U_67901	UBA8808	
U_68279	UBA8953	GB_GCA_003446455.1
U_76014	UBA6802	GB_GCA_002452325.1
U_72190	UBA4617	GB_GCA_002386445.1
U_73252	UBA5163	GB_GCA_002413525.1
U_66598	UBA1312	GB_GCA_002307135.1
U_74597	UBA11313	
U_69969	UBA9490	GB_GCA_003541775.1
U_76397	UBA7050	GB_GCA_002493905.1
U_76739	UBA550	GB_GCA_002506705.1
U_70493	UBA9724	
U_72983	UBA10701	GB_GCA_003533255.1
U_73277	UBA5174	GB_GCA_002413345.1
U_75706	UBA6648	GB_GCA_002455605.1
U_76095	UBA6851	GB_GCA_002451795.1
U_70337	UBA3560	GB_GCA_002376485.1
U_71519	UBA10200	
U_70264	UBA9653	
U_77882	UBA12518	
U_71549	UBA4196	GB_GCA_002380285.1
U_68194	UBA8927	GB_GCA_003535425.1
U_75080	UBA6293	GB_GCA_002438315.1
U_76693	UBA7287	GB_GCA_002472125.1
U_76413	UBA7065	GB_GCA_002492645.1
U_73501	UBA5302	GB_GCA_002410385.1
U_74095	UBA11122	GB_GCA_003455135.1
U_66646	UBA1336	GB_GCA_002306655.1
U_72475	UBA4803	GB_GCA_002402655.1
U_67549	UBA1879	GB_GCA_002338065.1
U_69320	UBA9263	GB_GCA_003444115.1
U_71071	UBA9926	GB_GCA_003451575.1
U_73878	UBA5530	GB_GCA_002423705.1
U_66763	UBA1425	GB_GCA_002329365.1
U_73911	UBA5554	GB_GCA_002425805.1
U_69050	UBA2779	GB_GCA_002352375.1
U_75131	UBA11459	GB_GCA_003534505.1
U_77275	UBA12273	GB_GCA_003485205.1
U_66107	UBA8176	
U_73329	UBA5200	GB_GCA_002412825.1
U_76009	UBA6799	GB_GCA_002452335.1
U_76963	UBA12187	GB_GCA_003530875.1
U_70574	UBA3710	GB_GCA_002371985.1
U_70279	UBA225	GB_GCA_002497185.1
U_66943	UBA8454	GB_GCA_003525225.1
U_76140	UBA6885	GB_GCA_002449095.1
U_72596	UBA4864	GB_GCA_002399605.1
U_65844	UBA858	GB_GCA_002295415.1
U_72519	UBA10532	
U_74290	UBA11187	
U_73013	UBA10729	GB_GCA_003450715.1
U_74752	UBA6049	GB_GCA_002429085.1
U_71045	UBA9919	
U_73131	UBA10815	GB_GCA_003514155.1
U_77049	UBA568	GB_GCA_002498865.1
U_76568	UBA7193	GB_GCA_002490905.1
U_72233	UBA10433	
U_72979	UBA10699	GB_GCA_003525825.1
U_68067	UBA8892	GB_GCA_003451755.1
U_69773	UBA3275	GB_GCA_002362215.1
U_77002	UBA12197	GB_GCA_003540235.1
U_73905	UBA5550	GB_GCA_002425885.1
U_76284	UBA11897	GB_GCA_003545075.1
U_69917	UBA3363	GB_GCA_002360485.1
U_67953	UBA8844	GB_GCA_003543295.1
U_72203	UBA4629	GB_GCA_002406055.1
U_75791	UBA11712	GB_GCA_003510405.1
U_73313	UBA5189	GB_GCA_002413045.1
U_72909	UBA5033	GB_GCA_002416185.1
U_69299	UBA9258	GB_GCA_003538475.1
U_75406	UBA6479	GB_GCA_002435505.1
U_72920	UBA10659	GB_GCA_003450235.1
U_74961	UBA11405	
U_73988	UBA434	GB_GCA_002498295.1
U_68283	UBA8955	GB_GCA_003446975.1
U_74935	UBA11398	GB_GCA_003506065.1
U_72356	UBA10482	
U_70919	UBA3945	GB_GCA_002385565.1
U_69221	UBA2914	GB_GCA_002349445.1
U_66724	UBA8386	GB_GCA_003483345.1
U_74145	UBA11140	GB_GCA_003513225.1
U_77109	UBA7417	GB_GCA_002470505.1
U_69234	UBA2924	GB_GCA_002349345.1
U_76006	UBA533	GB_GCA_002498745.1
U_72800	UBA337	GB_GCA_002496295.1
U_72297	UBA4693	GB_GCA_002404845.1
U_66395	UBA8288	GB_GCA_003487025.1
U_76595	UBA7220	GB_GCA_002490355.1
U_71961	UBA10361	
U_72493	UBA4815	GB_GCA_002402405.1
U_71833	UBA10317	GB_GCA_003539755.1
U_66002	UBA8137	GB_GCA_003509845.1
U_76280	UBA11893	
U_76243	UBA6949	GB_GCA_002450565.1
U_67534	UBA1873	GB_GCA_002338145.1
U_68291	UBA2300	GB_GCA_002345605.1
U_67067	UBA8513	GB_GCA_003543245.1
U_68558	UBA2495	GB_GCA_002341625.1
U_73592	UBA5359	GB_GCA_002410925.1
U_76106	UBA6860	GB_GCA_002451655.1
U_68836	UBA180	GB_GCA_002505855.1
U_65741	UBA805	GB_GCA_002296325.1
U_70445	UBA3628	GB_GCA_002373655.1
U_73938	UBA5572	GB_GCA_002425415.1
U_66249	UBA1110	GB_GCA_002313405.1
U_75987	UBA6786	GB_GCA_002452935.1
U_76023	UBA6810	GB_GCA_002469305.1
U_66731	UBA1395	GB_GCA_002305235.1
U_69625	UBA9368	GB_GCA_003476845.1
U_72386	UBA10494	GB_GCA_003517825.1
U_66360	UBA1164	GB_GCA_002312915.1
U_77561	UBA7741	GB_GCA_002481765.1
U_69675	UBA9384	GB_GCA_003477085.1
U_66865	UBA1484	GB_GCA_002325285.1
U_68767	UBA9123	GB_GCA_003520845.1
U_73964	UBA5587	GB_GCA_002425105.1
U_72220	UBA4646	GB_GCA_002405715.1
U_68680	UBA2558	GB_GCA_002340425.1
U_76543	UBA7176	GB_GCA_002491245.1
U_66054	UBA8150	GB_GCA_003450325.1
U_65821	UBA839	GB_GCA_002295605.1
U_75880	UBA6741	GB_GCA_002453805.1
U_66952	UBA8457	GB_GCA_003509025.1
U_72626	UBA4881	GB_GCA_002399235.1
U_73944	UBA5574	GB_GCA_002425405.1
U_69024	UBA2757	GB_GCA_002353215.1
U_77815	UBA12485	GB_GCA_003477265.1
U_66416	UBA1183	GB_GCA_002309885.1
U_73003	UBA10721	GB_GCA_003517185.1
U_66507	UBA1266	GB_GCA_002308135.1
U_70647	UBA9782	
U_74765	UBA6062	GB_GCA_002428885.1
U_73212	UBA5140	GB_GCA_002415415.1
U_77246	UBA7517	GB_GCA_002476915.1
U_68223	UBA8933	
U_76417	UBA7069	GB_GCA_002493705.1
U_66761	UBA1423	GB_GCA_002304855.1
U_70308	UBA3538	GB_GCA_002376825.1
U_69672	UBA3204	GB_GCA_002366475.1
U_67541	UBA119	GB_GCA_002505945.1
U_70499	UBA3664	GB_GCA_002373195.1
U_74196	UBA11168	
U_70501	UBA3665	GB_GCA_002373165.1
U_68393	UBA2372	GB_GCA_002343995.1
U_68030	UBA2137	GB_GCA_002328415.1
U_77172	UBA12252	GB_GCA_003453815.1
U_70192	UBA3489	GB_GCA_002377775.1
U_65842	UBA856	GB_GCA_002295845.1
U_71380	UBA10082	GB_GCA_003456825.1
U_67209	UBA1650	GB_GCA_002321015.1
U_76042	UBA11813	GB_GCA_003488545.1
U_70478	UBA3650	GB_GCA_002373815.1
U_72453	UBA4786	GB_GCA_002403015.1
U_75166	UBA11492	GB_GCA_003524085.1
U_68019	UBA2126	GB_GCA_002329145.1
U_68945	UBA9187	
U_71440	UBA10121	GB_GCA_003521695.1
U_69947	UBA3382	GB_GCA_002358965.1
U_72128	UBA10398	GB_GCA_003535255.1
U_67646	UBA1934	GB_GCA_002337055.1
U_71738	UBA10281	GB_GCA_003500595.1
U_65478	UBA651	GB_GCA_002299945.1
U_67553	UBA1881	GB_GCA_002338015.1
U_68795	UBA2605	GB_GCA_002340005.1
U_72878	UBA10642	
U_72421	UBA10509	GB_GCA_003488265.1
U_67278	UBA1687	GB_GCA_002320195.1
U_67343	UBA1746	GB_GCA_002314875.1
U_69650	UBA3188	GB_GCA_002364045.1
U_74194	UBA11166	GB_GCA_003506655.1
U_71267	UBA4101	GB_GCA_002383255.1
U_74815	UBA6091	GB_GCA_002428575.1
U_72557	UBA4840	GB_GCA_002400095.1
U_72116	UBA10397	GB_GCA_003511545.1
U_66387	UBA8280	GB_GCA_003487665.1
U_70515	UBA3671	GB_GCA_002373415.1
U_66755	UBA1417	GB_GCA_002305575.1
U_66365	UBA8265	GB_GCA_003512445.1
U_68079	UBA8894	
U_66479	UBA1242	GB_GCA_002308915.1
U_74922	UBA6178	GB_GCA_002422205.1
U_73287	UBA10889	GB_GCA_003454595.1
U_75067	UBA6281	GB_GCA_002438375.1
U_72824	UBA4991	GB_GCA_002396905.1
U_71307	UBA10056	
U_70817	UBA3864	GB_GCA_002393065.1
U_69844	UBA3324	GB_GCA_002361915.1
U_71489	UBA10170	GB_GCA_003511005.1
U_68878	UBA2656	GB_GCA_002359465.1
U_68536	UBA160	GB_GCA_002506605.1
U_74550	UBA11266	GB_GCA_003530785.1
U_70768	UBA9829	
U_66860	UBA1480	GB_GCA_002325365.1
U_70360	UBA3576	GB_GCA_002375895.1
U_68269	UBA2288	GB_GCA_002345905.1
U_69370	UBA3019	GB_GCA_002346275.1
U_68491	UBA2451	GB_GCA_002342515.1
U_75901	UBA6754	GB_GCA_002453555.1
U_71179	UBA9958	GB_GCA_003543595.1
U_72097	UBA4566	GB_GCA_002387065.1
U_72148	UBA4596	GB_GCA_002386745.1
U_67723	UBA1979	GB_GCA_002336595.1
U_75496	UBA6523	GB_GCA_002436305.1
U_77849	UBA7853	GB_GCA_002501405.1
U_77751	UBA7842	GB_GCA_002500825.1
U_74415	UBA5861	GB_GCA_002432635.1
U_69687	UBA3214	GB_GCA_002363575.1
U_69745	UBA3252	GB_GCA_002362715.1
U_66278	UBA1120	GB_GCA_002313925.1
U_67072	UBA8518	GB_GCA_003543115.1
U_67697	UBA123	GB_GCA_002502485.1
U_76846	UBA12074	GB_GCA_003453635.1
U_66290	UBA8233	
U_74215	UBA5719	GB_GCA_002419685.1
U_70385	UBA9682	
U_65486	UBA654	GB_GCA_002299585.1
U_71463	UBA10144	
U_68333	UBA8977	GB_GCA_003457245.1
U_69678	UBA3209	GB_GCA_002363675.1
U_69764	UBA3266	GB_GCA_002363175.1
U_76551	UBA7183	GB_GCA_002491105.1
U_69063	UBA9222	
U_70848	UBA3886	GB_GCA_002391965.1
U_71671	UBA4284	GB_GCA_002395925.1
U_77900	UBA12535	GB_GCA_003446515.1
U_77662	UBA7817	GB_GCA_002480245.1
U_76392	UBA7045	GB_GCA_002493975.1
U_73265	UBA10875	
U_65636	UBA731	GB_GCA_002297965.1
U_73438	UBA5261	GB_GCA_002408645.1
U_71944	UBA10352	GB_GCA_003501035.1
U_70882	UBA9857	GB_GCA_003445635.1
U_66388	UBA8281	GB_GCA_003487125.1
U_70893	UBA9860	GB_GCA_003444615.1
U_74670	UBA11339	
U_65485	UBA653	GB_GCA_002299205.1
U_72391	UBA10497	GB_GCA_003517755.1
U_74637	UBA5967	GB_GCA_002430225.1
U_76224	UBA11875	GB_GCA_003541145.1
U_69744	UBA9408	GB_GCA_003510425.1
U_77727	UBA12405	GB_GCA_003542615.1
U_77737	UBA12415	
U_75341	UBA6426	GB_GCA_002439635.1
U_76715	UBA7302	GB_GCA_002471825.1
U_75751	UBA6676	GB_GCA_002455035.1
U_77595	UBA7771	GB_GCA_002481155.1
U_76339	UBA7011	GB_GCA_002449635.1
U_66476	UBA1239	GB_GCA_002308975.1
U_73016	UBA10732	GB_GCA_003511485.1
U_72127	UBA4585	GB_GCA_002387615.1
U_74746	UBA6044	GB_GCA_002429195.1
U_73457	UBA367	GB_GCA_002506255.1
U_75735	UBA6670	GB_GCA_002455155.1
U_66091	UBA8167	
U_65654	UBA745	GB_GCA_002298585.1
U_73101	UBA10806	GB_GCA_003520965.1
U_68704	UBA2573	GB_GCA_002339875.1
U_73230	UBA10858	GB_GCA_003528425.1
U_70099	UBA3447	GB_GCA_002378855.1
U_71529	UBA10210	
U_67294	UBA1702	GB_GCA_002320005.1
U_75249	UBA6356	GB_GCA_002440125.1
U_73626	UBA10984	
U_67785	UBA134	GB_GCA_002499915.1
U_65692	UBA773	GB_GCA_002298355.1
U_69495	UBA3102	GB_GCA_002365865.1
U_75261	UBA11542	GB_GCA_003531935.1
U_76440	UBA7089	GB_GCA_002492495.1
U_74501	UBA11246	GB_GCA_003531065.1
U_71664	UBA10257	
U_76301	UBA6985	GB_GCA_002450035.1
U_77904	UBA12537	
U_75031	UBA479	GB_GCA_002503345.1
U_70141	UBA3462	GB_GCA_002378285.1
U_70395	UBA3598	GB_GCA_002376285.1
U_67596	UBA8703	GB_GCA_003511365.1
U_71282	UBA4114	GB_GCA_002383125.1
U_76971	UBA7353	GB_GCA_002470915.1
U_66866	UBA1485	GB_GCA_002325265.1
U_69045	UBA2774	GB_GCA_002352485.1
U_77503	UBA7699	GB_GCA_002482605.1
U_67853	UBA2051	GB_GCA_002332985.1
U_72018	UBA4509	GB_GCA_002388575.1
U_76391	UBA7044	GB_GCA_002493965.1
U_71059	UBA4020	GB_GCA_002384715.1
U_67149	UBA99	GB_GCA_002499785.1
U_68261	UBA2280	GB_GCA_002347685.1
U_72700	UBA4922	GB_GCA_002398825.1
U_70596	UBA3726	GB_GCA_002372665.1
U_74286	UBA5773	GB_GCA_002418645.1
U_69282	UBA2960	GB_GCA_002348465.1
U_71621	UBA4247	GB_GCA_002395405.1
U_68622	UBA9048	
U_76873	UBA12101	
U_68271	UBA2290	GB_GCA_002345885.1
U_77838	UBA12508	GB_GCA_003530575.1
U_73536	UBA5321	GB_GCA_002408265.1
U_69876	UBA9448	GB_GCA_003453115.1
U_73993	UBA11085	
U_77599	UBA7775	GB_GCA_002481065.1
U_73122	UBA5089	GB_GCA_002414585.1
U_75810	UBA6688	GB_GCA_002454845.1
U_75528	UBA11620	
U_71329	UBA4143	GB_GCA_002380725.1
U_72740	UBA4942	GB_GCA_002397605.1
U_74596	UBA11312	GB_GCA_003535915.1
U_68012	UBA2120	GB_GCA_002330965.1
U_74816	UBA6092	GB_GCA_002428565.1
U_65635	UBA730	GB_GCA_002298005.1
U_66834	UBA8412	
U_72783	UBA10609	GB_GCA_003543125.1
U_72480	UBA4807	GB_GCA_002402575.1
U_72739	UBA4941	GB_GCA_002398775.1
U_67995	UBA2108	GB_GCA_002331745.1
U_69777	UBA3279	GB_GCA_002361775.1
U_70475	UBA9715	GB_GCA_003452695.1
U_77378	UBA7618	GB_GCA_002484215.1
U_75931	UBA11749	GB_GCA_003509725.1
U_77810	UBA12480	GB_GCA_003477045.1
U_72371	UBA272	GB_GCA_002504425.1
U_70135	UBA9583	GB_GCA_003536735.1
U_75522	UBA6539	GB_GCA_002434675.1
U_71542	UBA10223	
U_67783	UBA2013	GB_GCA_002335045.1
U_71174	UBA4094	GB_GCA_002382525.1
U_67808	UBA2026	GB_GCA_002333435.1
U_74781	UBA6066	GB_GCA_002428815.1
U_72672	UBA10579	
U_77316	UBA7574	GB_GCA_002479035.1
U_69349	UBA9271	GB_GCA_003545185.1
U_74546	UBA11262	GB_GCA_003530515.1
U_67877	UBA2068	GB_GCA_002333165.1
U_72182	UBA10422	GB_GCA_003525925.1
U_66443	UBA1209	GB_GCA_002309575.1
U_77490	UBA7694	GB_GCA_002482705.1
U_68633	UBA2535	GB_GCA_002340685.1
U_77954	UBA7890	GB_GCA_002501065.1
U_72077	UBA4548	GB_GCA_002387895.1
U_67997	UBA2109	GB_GCA_002331085.1
U_73401	UBA5241	GB_GCA_002409015.1
U_69077	UBA2790	GB_GCA_002352135.1
U_73537	UBA5322	GB_GCA_002408245.1
U_73756	UBA410	GB_GCA_002498385.1
U_72456	UBA4789	GB_GCA_002402945.1
U_77210	UBA7484	GB_GCA_002477225.1
U_69134	UBA2836	GB_GCA_002351065.1
U_67432	UBA1812	GB_GCA_002315075.1
U_68016	UBA2124	GB_GCA_002329155.1
U_76198	UBA6921	GB_GCA_002450895.1
U_71069	UBA4027	GB_GCA_002383555.1
U_67928	UBA8823	
U_73012	UBA10728	GB_GCA_003451235.1
U_74783	UBA11376	GB_GCA_003486265.1
U_66088	UBA1011	GB_GCA_002291645.1
U_66706	UBA1375	GB_GCA_002305795.1
U_68528	UBA2482	GB_GCA_002341925.1
U_77864	UBA7868	GB_GCA_002501285.1
U_76431	UBA7080	GB_GCA_002493595.1
U_67714	UBA1976	GB_GCA_002336325.1
U_71872	UBA10326	
U_75511	UBA6533	GB_GCA_002434785.1
U_69019	UBA2753	GB_GCA_002353275.1
